local_timezone,timestamp,device_id,screen_status,local_date_time,local_date,local_time,local_hour,local_minute,assigned_segments
Europe/Berlin,1763221353885,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 16:42:33,2025-11-15,16:42:33,16,42,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221425074,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 16:43:45,2025-11-15,16:43:45,16,43,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221425101,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 16:43:45,2025-11-15,16:43:45,16,43,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221495838,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 16:44:55,2025-11-15,16:44:55,16,44,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221500021,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 16:45:00,2025-11-15,16:45:00,16,45,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221500046,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 16:45:00,2025-11-15,16:45:00,16,45,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221518861,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 16:45:18,2025-11-15,16:45:18,16,45,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221521565,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 16:45:21,2025-11-15,16:45:21,16,45,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221528323,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 16:45:28,2025-11-15,16:45:28,16,45,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221528339,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 16:45:28,2025-11-15,16:45:28,16,45,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221672845,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 16:47:52,2025-11-15,16:47:52,16,47,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221674694,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 16:47:54,2025-11-15,16:47:54,16,47,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763221674713,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 16:47:54,2025-11-15,16:47:54,16,47,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222483201,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 17:01:23,2025-11-15,17:01:23,17,1,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222485273,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 17:01:25,2025-11-15,17:01:25,17,1,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222525391,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 17:02:05,2025-11-15,17:02:05,17,2,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222525404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 17:02:05,2025-11-15,17:02:05,17,2,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222729986,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 17:05:29,2025-11-15,17:05:29,17,5,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222732219,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 17:05:32,2025-11-15,17:05:32,17,5,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222757014,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 17:05:57,2025-11-15,17:05:57,17,5,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222757032,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 17:05:57,2025-11-15,17:05:57,17,5,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222777562,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 17:06:17,2025-11-15,17:06:17,17,6,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222781708,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 17:06:21,2025-11-15,17:06:21,17,6,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222844850,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 17:07:24,2025-11-15,17:07:24,17,7,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763222844867,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 17:07:24,2025-11-15,17:07:24,17,7,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763223224126,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 17:13:44,2025-11-15,17:13:44,17,13,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763223226006,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 17:13:46,2025-11-15,17:13:46,17,13,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763223268185,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 17:14:28,2025-11-15,17:14:28,17,14,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763223268207,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 17:14:28,2025-11-15,17:14:28,17,14,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763223361013,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 17:16:01,2025-11-15,17:16:01,17,16,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763223363139,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 17:16:03,2025-11-15,17:16:03,17,16,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763223416583,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 17:16:56,2025-11-15,17:16:56,17,16,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763223416861,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 17:16:56,2025-11-15,17:16:56,17,16,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763225478161,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 17:51:18,2025-11-15,17:51:18,17,51,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763225480066,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 17:51:20,2025-11-15,17:51:20,17,51,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763225578479,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 17:52:58,2025-11-15,17:52:58,17,52,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763225578498,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 17:52:58,2025-11-15,17:52:58,17,52,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763225590457,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 17:53:10,2025-11-15,17:53:10,17,53,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763225592594,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 17:53:12,2025-11-15,17:53:12,17,53,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763225730866,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 17:55:30,2025-11-15,17:55:30,17,55,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763225730882,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 17:55:30,2025-11-15,17:55:30,17,55,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763226099562,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 18:01:39,2025-11-15,18:01:39,18,1,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763226102000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 18:01:42,2025-11-15,18:01:42,18,1,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763226207882,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 18:03:27,2025-11-15,18:03:27,18,3,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763226207896,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 18:03:27,2025-11-15,18:03:27,18,3,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763226645776,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 18:10:45,2025-11-15,18:10:45,18,10,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763226647729,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 18:10:47,2025-11-15,18:10:47,18,10,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763226719698,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 18:11:59,2025-11-15,18:11:59,18,11,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763226719721,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 18:11:59,2025-11-15,18:11:59,18,11,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763227195369,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 18:19:55,2025-11-15,18:19:55,18,19,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763227198539,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 18:19:58,2025-11-15,18:19:58,18,19,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763227269164,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 18:21:09,2025-11-15,18:21:09,18,21,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763227269182,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 18:21:09,2025-11-15,18:21:09,18,21,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763227294056,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 18:21:34,2025-11-15,18:21:34,18,21,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763227295923,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 18:21:35,2025-11-15,18:21:35,18,21,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763227450589,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 18:24:10,2025-11-15,18:24:10,18,24,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763227450635,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 18:24:10,2025-11-15,18:24:10,18,24,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763228051026,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 18:34:11,2025-11-15,18:34:11,18,34,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763228053196,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 18:34:13,2025-11-15,18:34:13,18,34,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763228137673,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-15 18:35:37,2025-11-15,18:35:37,18,35,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763228137717,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-15 18:35:37,2025-11-15,18:35:37,18,35,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[evening_RR0SS#2025-11-15 17:00:00,2025-11-15 22:00:00;1763222400000,1763240400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
