timestamp,device_id,screen_status
1759340733826,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759340764274,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759340766081,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759340786392,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759340786401,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759341024349,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759341024966,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759341031826,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759341031841,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759341089964,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759341091570,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759341091589,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759341858124,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759341861718,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759341861732,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759342173863,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759342176687,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759342176704,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759342230520,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759342231991,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759342464681,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759342464702,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759342480617,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759342481545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759350414866,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759350414882,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759350768399,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759350772391,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759352258696,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759352258710,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759354562210,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759354568628,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759354568646,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759379100699,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759379115985,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759379115996,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759379400376,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759379413445,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759379413456,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759393838869,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759393845478,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759393845495,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759393846059,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759393857520,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759393857529,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759393868390,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759393872607,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759398445645,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759398445665,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759398471263,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759398472342,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759399419338,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759399419366,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759400929638,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759400947389,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759400947398,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759400959284,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759400963128,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759401808781,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759401870614,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759401877127,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759401877133,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759402097808,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759402575874,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759404951129,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759405262870,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759405265043,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759406929310,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759407484425,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759407489261,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759491732787,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759492417789,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759492421178,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759492430076,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759492430088,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759492959686,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759492961942,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759494201825,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759496557134,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759496561482,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759497254923,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759497800626,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759497816315,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759497826741,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759497826755,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759497844132,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759497848651,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759506148128,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759507470084,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759507473665,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759507503645,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759507503661,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759508834298,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759508840765,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759508840782,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759509486858,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759509489485,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759509489494,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759509604283,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759509608035,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759509657482,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759509657500,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759511423947,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759511425390,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759512147310,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759513515145,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759513519444,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759526397209,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759526397220,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759526433338,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759526456600,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759526456608,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759528527813,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759528532051,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759528532058,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759551900681,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759551914422,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759551914440,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759559400387,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759559413908,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759559413918,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
