"episode_id","episode","device_id","screen_sequence","start_timestamp","end_timestamp","timestamp"
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793584447,1762793644446,1762793584447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793584447,1762793644446,1762793644446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793644447,1762793704446,1762793644447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793644447,1762793704446,1762793704446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793704447,1762793764446,1762793704447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793704447,1762793764446,1762793764446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793764447,1762793824446,1762793764447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793764447,1762793824446,1762793824446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793824447,1762793884446,1762793824447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793824447,1762793884446,1762793884446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793884447,1762793911411,1762793884447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793884447,1762793911411,1762793911411
84,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762796263183,1762796323182,1762796263183
84,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762796263183,1762796323182,1762796323182
84,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762796323183,1762796359230,1762796323183
84,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762796323183,1762796359230,1762796359230
87,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762796914132,1762796974131,1762796914132
87,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762796914132,1762796974131,1762796974131
87,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762796974132,1762797022389,1762796974132
87,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762796974132,1762797022389,1762797022389
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797433382,1762797493381,1762797433382
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797433382,1762797493381,1762797493381
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797493382,1762797553381,1762797493382
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797493382,1762797553381,1762797553381
