"timestamp","device_id","sensor"
1762762072000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762073000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762077000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762367000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762762667000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762762668000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762669000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762670000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762671000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762672000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762673000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762675000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762676000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762677000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762678000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762899000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762763199000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763200000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763201000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763202000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763203000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763204000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763205000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763208000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763499000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762763799000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763800000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763801000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763803000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763804000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763806000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763807000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762763811000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764098000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762764224000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762764276000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764277000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764278000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
